,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
022018_16 green_LineProfile_7.tif,18.77,63.04,52,0.0538,1.489,93.28,5
022018_16 green_LineProfile_8.tif,18.55,60.54,52,0.07405,1.661,86.46,5
022018_17 green_LineProfile_1.tif,63.91,69.56,67,0.04368,0.1486,58.78,6
022018_17 green_LineProfile_2.tif,61.19,71.35,67,0.03218,0.2029,50.73,5
022018_17 green_LineProfile_3.tif,56.29,89,88,0.04548,0.8986,83.8,6
022018_17 green_LineProfile_4.tif,52.56,89,76,0.0838,2.228,79.19,4
022018_17 green_LineProfile_5.tif,47.56,89,76,0.1182,3.646,77.41,9
022018_17 green_LineProfile_6.tif,4.145,89,54,0.1652,8.231,100,2
022018_17 green_LineProfile_7.tif,4.077,89,53,0.1808,9.698,99.87,2
022018_17 green_LineProfile_8.tif,11.11,89,22,0.1846,10.57,97.21,3
022018_18 green_LineProfile_1.tif,52.18,66.48,61,0.05772,0.4142,99.9,2
022018_18 green_LineProfile_2.tif,54.06,66.7,57,0.06473,0.4581,87.71,3
022018_18 green_LineProfile_3.tif,50.37,68.35,57,0.05337,0.5835,81.13,5
022018_18 green_LineProfile_4.tif,38.34,74.12,56,0.05901,1.148,97.41,4
022018_18 green_LineProfile_5.tif,34.5,74.8,55,0.06602,1.817,96.7,3
022018_18 green_LineProfile_6.tif,30.55,79.86,55,0.07793,2.633,92.72,5
022018_18 green_LineProfile_7.tif,15.63,93,55,0.09808,5.278,99.76,2
022018_18 green_LineProfile_8.tif,15.11,93,32,0.1556,9.324,99.28,3
031618_110a_green_LineProfile_1.tif,49,99.91,84,0.3681,8.022,62.16,3
031618_110a_green_LineProfile_2.tif,52.42,99.54,85,0.0381,1.154,51.84,4
031618_110a_green_LineProfile_3.tif,55.6,99.26,84,0.04031,0.9424,51.07,5
031618_110a_green_LineProfile_4.tif,57.15,99.27,84,0.04668,1.157,53,6
031618_110a_green_LineProfile_5.tif,55.12,99.23,66,0.05059,1.335,55.43,5
031618_110a_green_LineProfile_6.tif,3.728,45.37,29,0.09092,1.907,48.78,2
031618_110a_green_LineProfile_7.tif,4.216,42.68,26,0.1031,1.829,54.07,1
031618_110a_green_LineProfile_8.tif,1.327,18.34,3,0.05957,0.404,34.54,1
031618_110b_green - v2_LineProfile_2.tif,14.26,24.33,18,0.04128,0.2252,34.5,5
031618_110b_green - v2_LineProfile_3.tif,57.81,86.28,66,0.05291,0.5515,36.7,8
031618_110b_green - v2_LineProfile_4.tif,53.24,100.9,66,0.0781,2.181,53.86,4
031618_110b_green - v2_LineProfile_5.tif,64.13,94.97,66,0.05641,0.803,47.02,10
031618_110b_green - v2_LineProfile_7.tif,6.396,32.65,19,0.1629,1.809,62.54,2
031618_111a_green_LineProfile_2.tif,1,31.31,11,0.08023,1.024,41.85,1
031618_111a_green_LineProfile_3.tif,1,28.46,14,0.05801,0.8734,41.18,1
031618_111a_green_LineProfile_4.tif,9.561,15.82,13,0.04525,0.1808,25.51,2
031618_111a_green_LineProfile_5.tif,5.1,31.04,11,0.06149,0.6614,37.21,2
031618_111a_green_LineProfile_6.tif,5.1,31.04,11,0.06149,0.6614,37.21,2
031618_111a_green_LineProfile_7.tif,10.03,19.93,11,0.06287,0.2831,31.48,2
031618_111a_green_LineProfile_8.tif,10.03,19.93,11,0.06287,0.2831,31.48,2
031618_111b_green - v2_LineProfile_2.tif,12.08,18.75,13,0.04457,0.1161,23.35,5
031618_111b_green - v2_LineProfile_3.tif,1,23.11,13,0.06796,0.6649,48.21,1
031618_111b_green - v2_LineProfile_4.tif,61.01,64.63,62,0.03246,0.07376,30.41,9
031618_111b_green - v2_LineProfile_5.tif,76.29,110,97,0.1235,2.547,63.12,9
031618_111b_green - v2_LineProfile_7.tif,7.658,17.46,13,0.1451,0.598,35.9,2
031618_111b_green - v2_LineProfile_8.tif,8.456,24.56,14,0.0542,0.4508,71.28,3
031618_112a_green_LineProfile_2.tif,3.551,108,10,0.2852,23.61,100,1
031618_112a_green_LineProfile_3.tif,3.472,108,12,0.267,23.04,100,1
031618_112a_green_LineProfile_4.tif,3.394,108,12,0.3119,26.83,100,1
031618_112a_green_LineProfile_5.tif,3.581,108,11,0.3386,29.91,100,1
031618_112a_green_LineProfile_7.tif,3.603,108,12,0.2745,23.34,100,1
031618_112a_green_LineProfile_8.tif,3.42,108,7,0.678,48.7,100,1
031618_112b_green - v2_LineProfile_1.tif,2.35,108,38,0.5718,55.45,100,1
031618_112b_green - v2_LineProfile_4.tif,2.961,108,12,0.5038,39.87,100,1
031618_112b_green - v2_LineProfile_5.tif,2.768,108,12,0.5215,45.1,100,1
031618_112b_green - v2_LineProfile_7.tif,2.786,108,20,0.735,70.02,100,1
031618_12 green_LineProfile_1.tif,82.64,90.67,88,0.01572,0.05156,48.29,8
031618_12 green_LineProfile_2.tif,1,4.333,3,0.008511,0.0192,48.51,1
031618_12 green_LineProfile_3.tif,1,3.85,1,0.01084,0.014,31.47,1
031618_12 green_LineProfile_4.tif,84.63,89.41,86,0.003583,0.01152,24.49,19
031618_12 green_LineProfile_5.tif,8.788,9.071,9,0.000955,0.0001347,86.98,3
031618_12 green_LineProfile_6.tif,38.71,39.17,39,0.002172,0.0004934,100,1
031618_12 green_LineProfile_7.tif,50.1,100,78,0.01558,0.4491,73.95,10
031618_12 green_LineProfile_8.tif,66.19,100,80,0.01321,0.1974,37.27,8
031618_13 green_LineProfile_1.tif,73.87,89.81,84,0.02017,0.1852,38.16,17
031618_13 green_LineProfile_2.tif,89.33,100,100,0.1059,0.4344,44.23,15
031618_13 green_LineProfile_3.tif,91.24,100,97,0.03482,0.2136,30.73,12
031618_13 green_LineProfile_4.tif,51.85,65.12,61,0.03722,0.2647,29.02,6
031618_13 green_LineProfile_5.tif,54.4,63.88,60,0.03634,0.2287,33.93,7
031618_13 green_LineProfile_6.tif,91.48,100,97,0.03126,0.158,49.83,9
031618_13 green_LineProfile_7.tif,91.26,100,97,0.04999,0.2601,45.26,9
031618_13 green_LineProfile_8.tif,91.21,100,97,0.09002,0.4964,48.8,10
031618_15 green_LineProfile_1.tif,59.38,60.85,60,0.009677,0.007103,44.46,2
031618_15 green_LineProfile_2.tif,61.28,73.75,71,0.01281,0.09359,66.39,5
031618_15 green_LineProfile_3.tif,62.47,63.56,63,0.008975,0.004855,37.26,13
031618_15 green_LineProfile_4.tif,49.38,82.87,73,0.01113,0.1707,33.82,6
031618_15 green_LineProfile_5.tif,1,59.89,35,0.02031,0.6535,58.04,1
031618_15 green_LineProfile_6.tif,1.047,37.93,17,0.02895,0.5679,60.4,1
031618_15 green_LineProfile_7.tif,1,30,17,0.06455,1.061,42.55,1
031618_15 green_LineProfile_8.tif,4.019,8.621,5,0.03181,0.1024,77.51,2
031618_22 green v1_LineProfile_1.tif,7.688,93.33,63,0.2523,17.36,94.66,1
031618_22 green v1_LineProfile_2.tif,10.43,93.66,49,0.1932,12.3,94.63,1
031618_22 green v1_LineProfile_3.tif,7.996,93.18,81,0.2093,13.86,95.12,1
031618_22 green v1_LineProfile_4.tif,7.769,91.47,28,0.1723,10.97,95.53,1
031618_22 green v1_LineProfile_5.tif,8.507,90.36,38,0.1535,9.635,95.84,1
031618_22 green_LineProfile_2.tif,7.279,13.9,11,0.02424,0.07225,42.24,1
031618_22 green_LineProfile_3.tif,5.534,8.564,7,0.1007,0.1469,74.08,1
031618_22 green_LineProfile_4.tif,7.884,12.86,12,0.04336,0.0905,34.24,1
031618_22 green_LineProfile_5.tif,13.38,32.84,17,0.02281,0.2219,41.77,3
031618_22 green_LineProfile_6.tif,16.56,69.53,24,0.02109,0.5913,89.4,1
031618_22 green_LineProfile_7.tif,8.048,74.74,9,0.07668,2.137,92.51,1
031618_23 green v1_LineProfile_1.tif,13.83,96,47,0.192,13.42,93.71,2
031618_23 green v1_LineProfile_2.tif,13.28,96,87,0.1875,12.95,92.9,2
031618_23 green v1_LineProfile_3.tif,13.7,96,82,0.2086,14.64,93.67,2
031618_23 green v1_LineProfile_4.tif,13.35,96,56,0.2213,16.03,93,2
031618_23 green v1_LineProfile_5.tif,13.09,96,89,0.272,19.79,92.49,2
031618_23 green_LineProfile_1.tif,3.013,6.044,5,0.0158,0.029,53.1,2
031618_23 green_LineProfile_2.tif,2.404,96,66,0.08281,4.586,100,2
031618_23 green_LineProfile_3.tif,14.23,96,52,0.06926,4.406,92.56,2
031618_23 green_LineProfile_4.tif,14.95,96,45,0.06009,3.665,93.71,2
031618_23 green_LineProfile_5.tif,13.13,96,40,0.08464,5.27,94.78,2
031618_23 green_LineProfile_6.tif,14.51,96,40,0.1625,8.118,93.99,2
031618_23 green_LineProfile_7.tif,15.79,96,42,0.07838,4.199,92.51,3
031618_24 green v1_LineProfile_1.tif,5.102,98,93,0.1764,13.66,100,1
031618_24 green v1_LineProfile_2.tif,4.757,98,15,0.1899,14.26,100,1
031618_24 green v1_LineProfile_3.tif,4.985,98,15,0.176,13.27,100,1
031618_24 green v1_LineProfile_4.tif,4.533,98,13,0.1333,8.563,100,1
031618_24 green v1_LineProfile_5.tif,68.51,98,98,0.06471,1.15,49.93,9
031618_24 green_LineProfile_1.tif,5.839,6.344,6,0.005218,0.001317,100,1
031618_24 green_LineProfile_2.tif,3.321,4.337,4,0.02101,0.01068,51.33,2
031618_24 green_LineProfile_3.tif,4.16,10.71,6,0.01801,0.05724,87.26,1
031618_24 green_LineProfile_4.tif,6.469,11.81,8,0.0234,0.08072,100,1
031618_24 green_LineProfile_5.tif,5.653,16.66,7,0.05491,0.289,92.1,1
031618_24 green_LineProfile_6.tif,5.762,18.06,8,0.02516,0.1694,72.21,1
031618_24 green_LineProfile_7.tif,69.31,98,97,0.03657,0.6413,50.79,8
